Date,PositionQty,Price,Balance,PositionValue,PositionRatio,Side
2024-08-03,13409000,61400.00,16.24106098,218.38762215,13.4466,Long
2024-08-04,13189000,60692.70,16.45242818,217.30784757,13.2083,Long
2024-08-05,13509000,58137.10,16.80818959,232.36453143,13.8245,Long
2024-08-06,14180000,54021.00,19.08272652,262.49051295,13.7554,Long
2024-08-07,14020000,56019.90,19.08088516,250.26820826,13.1162,Long
2024-08-08,13740000,55127.90,19.07813559,249.23858881,13.0641,Long
2024-08-09,12660000,61684.60,19.07773653,205.23761198,10.7580,Long
2024-08-10,12620000,60848.00,19.08298833,207.40205101,10.8684,Long
2024-08-11,12539800,60935.60,19.09099865,205.78774969,10.7793,Long
2024-08-12,12499800,58715.50,19.09272122,212.88756802,11.1502,Long
2024-08-13,12499800,59348.90,19.02961277,210.61552952,11.0678,Long
2024-08-14,12499800,60573.30,18.99110203,206.35824695,10.8660,Long
2024-08-15,12499800,58679.90,18.99970045,213.01672293,11.2116,Long
2024-08-16,12740300,57501.80,19.07490737,221.56349888,11.6154,Long
2024-08-17,12740300,58890.50,19.07509049,216.33879828,11.3414,Long
2024-08-18,12579900,59492.90,19.07963381,211.45212286,11.0826,Long
2024-08-19,13060000,58392.40,18.82033315,223.65924333,11.8839,Long
2024-08-20,12759800,59439.90,18.81526473,214.66725213,11.4092,Long
2024-08-21,12599400,59015.30,18.81945583,213.49378890,11.3443,Long
2024-08-22,12559300,61156.80,18.82134765,205.36228187,10.9111,Long
2024-08-23,12409200,60364.90,18.82581708,205.56979304,10.9196,Long
2024-08-24,14380000,64071.30,16.56272245,224.43746264,13.5508,Long
2024-08-25,14380000,64179.80,16.56251056,224.05803695,13.5280,Long
2024-08-26,14380000,64239.70,16.56228575,223.84911511,13.5156,Long
2024-08-27,14380000,62819.80,16.56209736,228.90871986,13.8212,Long
2024-08-28,14079700,59385.60,16.55871698,237.08946277,14.3181,Long
2024-08-29,14380000,59000.00,16.79141303,243.72881356,14.5151,Long
2024-08-30,14380000,59352.90,16.79132278,242.27965272,14.4289,Long
2024-08-31,14380000,59096.00,16.79123229,243.33288209,14.4917,Long
2024-09-01,14279900,58966.00,16.78978503,242.17176000,14.4238,Long
2024-09-02,13459300,57268.50,16.75675907,235.02099758,14.0254,Long
2024-09-03,13359200,59124.90,16.73229794,225.94879653,13.5038,Long
2024-09-04,13359200,57482.10,16.71289520,232.40626212,13.9058,Long
2024-09-05,12378400,57952.00,16.70623795,213.59745997,12.7855,Long
2024-09-06,11577600,56160.40,16.70189484,206.15237783,12.3431,Long
2024-09-07,11597500,53935.50,16.81132635,215.02535436,12.7905,Long
2024-09-08,11827500,54135.00,16.94630133,218.48157384,12.8926,Long
2024-09-09,12002400,54861.10,17.42020588,218.77796836,12.5589,Long
2024-09-10,13832800,57037.60,17.75865047,242.52072317,13.6565,Long
2024-09-11,13412800,57631.50,17.69980212,232.73383480,13.1490,Long
2024-09-12,13412800,57343.20,17.70290783,233.90393281,13.2127,Long
2024-09-13,13512800,58125.80,17.62991114,232.47507991,13.1864,Long
2024-09-14,13292800,60542.50,17.53348665,219.56146509,12.5224,Long
2024-09-15,13292800,60008.70,17.53625620,221.51454706,12.6318,Long
2024-09-16,13292800,59129.50,17.53866049,224.80825984,12.8179,Long
2024-09-17,13292800,58206.70,17.53800797,228.37233514,13.0216,Long
2024-09-18,13172800,60312.80,17.54315912,218.40803279,12.4498,Long
2024-09-19,13152800,61740.40,17.41305107,213.03392916,12.2342,Long
2024-09-20,12672800,62945.20,17.41767422,201.33068129,11.5590,Long
2024-09-21,12732800,63192.00,17.37176884,201.49385998,11.5989,Long
2024-09-22,12812800,63334.70,17.30226705,202.30300294,11.6923,Long
2024-09-23,12692800,63576.80,17.29635569,199.64515358,11.5426,Long
2024-09-24,12692800,63313.40,17.19397020,200.47572868,11.6597,Long
2024-09-25,13022800,64245.00,16.87907985,202.70526889,12.0093,Long
2024-09-26,13022800,63125.10,16.89637780,206.30145536,12.2098,Long
2024-09-27,12662800,65154.80,16.90701558,194.34945699,11.4952,Long
2024-09-28,12662800,65759.20,15.52659311,192.56316987,12.4022,Long
2024-09-29,12662800,65844.60,15.53366514,192.31341674,12.3804,Long
2024-09-30,12662800,65584.50,15.54086460,193.07610792,12.4238,Long
2024-10-01,12662800,63279.00,15.50232914,200.11062122,12.9084,Long
2024-10-02,12782800,60768.00,15.47583697,210.35413375,13.5924,Long
2024-10-03,12952800,60617.60,15.47032617,213.68051523,13.8123,Long
2024-10-04,12952800,60730.00,15.47577360,213.28503211,13.7819,Long
2024-10-05,13492800,62060.30,15.46259164,217.41435346,14.0607,Long
2024-10-06,13372800,62036.50,15.46520844,215.56341831,13.9386,Long
2024-10-07,13312800,62784.90,15.46974772,212.03824486,13.7066,Long
2024-10-08,13292800,62177.00,15.40289253,213.78966499,13.8798,Long
2024-10-09,13172800,62092.00,15.40476199,212.14971333,13.7717,Long
2024-10-10,12932800,60548.70,15.40675433,213.59335543,13.8636,Long
2024-10-11,13232800,60245.80,15.57240384,219.64684675,14.1049,Long
2024-10-12,13582800,62491.40,15.56293678,217.35470801,13.9662,Long
2024-10-13,13582800,63173.20,15.56661118,215.00889618,13.8122,Long
2024-10-14,13462800,62822.40,15.56891929,214.29935819,13.7646,Long
2024-10-15,12982800,66066.50,15.42475764,196.51109110,12.7400,Long
2024-10-16,13222800,67060.80,15.30640314,197.17629375,12.8819,Long
2024-10-17,13312800,67588.30,15.01814610,196.96900203,13.1154,Long
2024-10-18,13272800,67372.50,14.99906843,197.00619689,13.1346,Long
2024-10-19,13612800,68410.80,14.68468185,198.98612500,13.5506,Long
2024-10-20,13532800,68362.30,14.68724090,197.95706113,13.4782,Long
2024-10-21,13772800,69029.40,14.48041850,199.52078390,13.7787,Long
2024-10-22,13772800,67358.90,14.48259244,204.46889721,14.1183,Long
2024-10-23,13772800,67370.80,14.48489597,204.43278097,14.1135,Long
2024-10-24,13952800,66607.70,14.43494009,209.47728266,14.5118,Long
2024-10-25,14052800,68180.00,14.35676526,206.11322969,14.3565,Long
2024-10-26,14552800,66568.60,14.23638662,218.61358058,15.3560,Long
2024-10-27,14512800,67030.00,14.24968713,216.51200955,15.1942,Long
2024-10-28,14500000,67972.50,14.26072002,213.32156387,14.9587,Long
2024-10-29,14480000,69954.60,14.28520503,206.99139156,14.4899,Long
2024-10-30,14240000,72761.00,14.33307504,195.70923984,13.6544,Long
2024-10-31,14480000,72373.30,14.30918711,200.07378412,13.9822,Long
2024-11-01,14720000,70228.60,14.30626880,209.60121660,14.6510,Long
2024-11-02,16770000,69490.00,14.43191453,241.32968772,16.7219,Long
2024-11-03,16330000,69352.50,14.41894884,235.46375401,16.3302,Long
2024-11-04,15410000,68735.60,13.68059534,224.19241267,16.3876,Long
2024-11-05,15768800,67800.40,13.28506582,232.57679896,17.5066,Long
2024-11-06,16228800,69342.10,13.44302721,234.03963826,17.4097,Long
2024-11-07,14728800,75663.20,14.75007713,194.66266296,13.1974,Long
2024-11-08,14848800,75877.20,14.79888120,195.69514953,13.2236,Long
2024-11-09,14848800,76525.00,14.79703862,194.03854949,13.1133,Long
2024-11-10,14528800,76691.60,15.05116057,189.44447632,12.5867,Long
2024-11-11,14108800,80480.10,15.21215890,175.30793327,11.5242,Long
2024-11-12,13278800,88842.10,15.13325001,149.46517473,9.8766,Long
2024-11-13,12588800,88014.50,15.14197652,143.03097785,9.4460,Long
2024-11-14,12368800,90475.30,15.08291575,136.70913498,9.0638,Long
2024-11-15,12668800,87349.30,15.08070789,145.03607928,9.6173,Long
2024-11-16,12668800,91113.50,15.08644665,139.04415921,9.2165,Long
2024-11-17,12548800,90668.60,15.09167954,138.40293111,9.1708,Long
2024-11-18,12608800,89900.00,15.10067580,140.25361513,9.2879,Long
2024-11-19,12428800,90556.40,15.12273891,137.24927228,9.0757,Long
2024-11-20,12848800,92436.60,14.88057722,139.00121813,9.3411,Long
2024-11-21,12508800,94386.60,14.82636680,132.52728671,8.9386,Long
2024-11-22,12388800,98476.30,14.34667276,125.80488910,8.7689,Long
2024-11-23,12127200,99018.90,14.35555786,122.47358838,8.5314,Long
2024-11-24,12316000,97815.30,14.25707618,125.91077265,8.8315,Long
2024-11-25,12376000,98086.70,14.24231245,126.17408884,8.8591,Long
2024-11-26,12896000,93050.00,14.23707033,138.59215476,9.7346,Long
2024-11-27,13706000,92012.30,14.34827841,148.95834579,10.3816,Long
2024-11-28,13776000,95977.20,14.35482058,143.53408935,9.9990,Long
2024-11-29,13904000,95762.70,14.33454773,145.19223038,10.1288,Long
2024-11-30,13744000,97604.20,14.33929954,140.81361253,9.8201,Long
2024-12-01,13564000,96529.90,14.34559061,140.51604736,9.7951,Long
2024-12-02,13504000,97356.80,14.34812417,138.70628451,9.6672,Long
2024-12-03,13284000,95907.70,14.35660173,138.50816983,9.6477,Long
2024-12-04,13044000,95965.10,14.38271741,135.92441419,9.4505,Long
2024-12-05,12924000,98794.50,14.40578822,130.81699892,9.0809,Long
2024-12-06,13874300,97037.50,15.12322647,142.97874533,9.4542,Long
2024-12-07,13174300,99910.20,15.13432899,131.86141155,8.7127,Long
2024-12-08,12994300,99970.00,15.13412524,129.98199460,8.5887,Long
2024-12-09,12714300,101303.40,15.14183977,125.50713994,8.2888,Long
2024-12-10,12501900,97397.60,15.24619912,128.35942569,8.4191,Long
2024-12-11,12561900,96684.90,15.31078994,129.92618289,8.4859,Long
2024-12-12,12581900,101235.20,15.26059066,124.28384594,8.1441,Long
2024-12-13,11901900,100092.00,15.16881459,118.90960317,7.8391,Long
2024-12-14,12381900,101453.20,15.08549842,122.04543573,8.0902,Long
2024-12-15,11541900,101432.00,15.08854749,113.78953387,7.5415,Long
2024-12-16,12581900,104528.90,14.87431646,120.36766865,8.0923,Long
2024-12-17,12161900,106162.30,14.88237629,114.55949994,7.6977,Long
2024-12-18,11841900,106175.10,14.81557212,111.53179983,7.5280,Long
2024-12-19,11541900,100040.60,14.83819128,115.37215890,7.7754,Long
2024-12-20,12401900,97352.00,15.25244249,127.39234941,8.3523,Long
2024-12-21,13124300,97719.50,16.06360485,134.30584479,8.3609,Long
2024-12-22,12694300,97218.50,16.06368208,130.57494201,8.1286,Long
2024-12-23,13144300,95054.70,16.27188961,138.28143164,8.4982,Long
2024-12-24,13294300,94739.80,16.38636206,140.32434098,8.5635,Long
2024-12-25,13214300,98545.00,16.38965915,134.09406870,8.1816,Long
2024-12-26,13214300,99342.70,16.39145678,133.01732286,8.1150,Long
2024-12-27,13094300,95650.60,16.43089312,136.89720713,8.3317,Long
2024-12-28,13354300,94148.70,16.49518862,141.84263829,8.5990,Long
2024-12-29,13434300,95130.10,16.53969738,141.22028674,8.5383,Long
2024-12-30,13474300,93536.10,16.56921096,144.05454151,8.6941,Long
2024-12-31,13634300,92632.60,16.70199241,147.18684351,8.8125,Long
2025-01-01,13594300,93400.00,16.73354426,145.54925054,8.6981,Long
2025-01-02,13594300,94440.70,16.77817636,143.94535407,8.5793,Long
2025-01-03,13474300,96928.90,16.81691044,139.01220379,8.2662,Long
2025-01-04,13354300,98129.90,16.81951681,136.08798134,8.0911,Long
2025-01-05,13354300,98201.70,16.82265463,135.98848085,8.0837,Long
2025-01-06,13434300,98331.30,16.81748186,136.62282508,8.1239,Long
2025-01-07,13093100,102285.50,16.81998877,128.00543577,7.6103,Long
2025-01-08,13295500,96951.60,16.88498654,137.13543665,8.1217,Long
2025-01-09,13517500,95021.50,17.03118434,142.25727862,8.3528,Long
2025-01-10,13598300,92474.70,17.09318085,147.04886850,8.6028,Long
2025-01-11,13517500,94668.00,17.10887345,142.78848185,8.3459,Long
2025-01-12,13316300,94541.80,17.10992805,140.85092520,8.2321,Long
2025-01-13,13397100,94430.00,17.13435146,141.87334534,8.2801,Long
2025-01-14,13835300,94439.90,17.49696938,146.49846093,8.3728,Long
2025-01-15,13594500,96472.80,17.49748291,140.91536682,8.0535,Long
2025-01-16,12954100,100478.30,17.49630785,128.92435481,7.3687,Long
2025-01-17,12673300,99940.00,17.49947857,126.80908545,7.2464,Long
2025-01-18,11708900,104096.10,17.45045665,112.48163956,6.4458,Long
2025-01-19,11609300,104458.50,17.43384794,111.13791601,6.3748,Long
2025-01-20,11529700,101250.00,17.42787540,113.87358025,6.5340,Long
2025-01-21,11829700,102232.70,17.21220981,115.71346546,6.7228,Long
2025-01-22,12129700,106162.70,17.08160419,114.25576026,6.6888,Long
2025-01-23,11729700,103630.00,17.08688349,113.18826595,6.6243,Long
2025-01-24,13689700,103899.60,16.66247489,131.75892881,7.9075,Long
2025-01-25,13289700,104841.70,16.41788041,126.75967673,7.7208,Long
2025-01-26,11969700,104668.90,16.32079843,114.35775097,7.0069,Long
2025-01-27,12169700,102550.00,16.29933612,118.67089225,7.2807,Long
2025-01-28,12940500,102020.00,16.61653854,126.84277593,7.6335,Long
2025-01-29,12160500,101250.00,16.61475584,120.10370370,7.2287,Long
2025-01-30,12360500,103715.90,16.64317480,119.17651970,7.1607,Long
2025-01-31,13258500,104670.10,16.47562424,126.66941180,7.6883,Long
2025-02-01,13258500,102349.90,16.47801179,129.54091797,7.8614,Long
2025-02-02,12858500,100570.20,16.47972861,127.85596529,7.7584,Long
2025-02-03,13008900,97649.50,16.60888702,133.22034419,8.0210,Long
2025-02-04,12930900,101329.20,17.02886108,127.61277105,7.4939,Long
2025-02-05,12890900,97740.00,17.05771456,131.88970739,7.7320,Long
2025-02-06,13250900,96587.60,17.19800891,137.19048822,7.9771,Long
2025-02-07,12810900,96490.50,17.21210542,132.76851089,7.7137,Long
2025-02-08,12470900,96475.50,17.26175572,129.26494291,7.4885,Long
2025-02-09,12980900,96403.80,17.38297266,134.65133117,7.7462,Long
2025-02-10,12630900,96446.60,17.43188202,130.96262595,7.5128,Long
2025-02-11,12730900,97439.30,17.43816225,130.65467424,7.4925,Long
2025-02-12,12770900,95732.80,17.55363773,133.40150920,7.5997,Long
2025-02-13,12030900,97842.60,17.62445979,122.96177739,6.9768,Long
2025-02-14,12620900,96590.00,17.70405684,130.66466508,7.3805,Long
2025-02-15,12520900,97470.20,17.64245615,128.45874944,7.2812,Long
2025-02-16,12280900,97568.80,17.64787976,125.86913030,7.1323,Long
2025-02-17,12340900,96073.90,17.65871415,128.45216026,7.2742,Long
2025-02-18,12760900,95760.10,17.71668248,133.25905048,7.5217,Long
2025-02-19,12500900,95565.00,17.76424968,130.81044315,7.3637,Long
2025-02-20,12290900,96605.80,17.76901642,127.22735074,7.1601,Long
2025-02-21,13030300,98288.00,17.66351561,132.57264366,7.5055,Long
2025-02-22,12463300,96132.60,17.50172682,129.64696679,7.4077,Long
2025-02-23,12683300,96525.40,17.48183879,131.39857488,7.5163,Long
2025-02-24,12293600,96259.10,17.48702958,127.71363954,7.3033,Long
2025-02-25,12355000,91518.70,17.58348504,134.99973230,7.6776,Long
2025-02-26,12956800,88545.70,18.23979532,146.32895782,8.0225,Long
2025-02-27,13356800,84075.60,19.14951886,158.86654392,8.2961,Long
2025-02-28,13317100,84620.40,19.25585077,157.37458107,8.1728,Long
2025-03-01,13458000,84270.40,20.61297994,159.70020316,7.7476,Long
2025-03-02,14380000,85971.10,20.59585754,167.26551132,8.1213,Long
2025-03-03,10428200,94240.80,20.56158894,110.65483315,5.3816,Long
2025-03-04,12064600,86145.20,21.07094227,140.04959069,6.6466,Long
2025-03-05,12691500,87215.10,21.85284925,145.51952586,6.6591,Long
2025-03-06,12570600,90562.20,21.87960939,138.80625692,6.3441,Long
2025-03-07,12249300,89908.00,21.89980356,136.24260355,6.2212,Long
2025-03-08,12549600,86723.20,22.15687588,144.70868234,6.5311,Long
2025-03-09,12429200,86198.10,22.15901733,144.19343350,6.5072,Long
2025-03-10,13050200,80687.80,22.82305195,161.73696643,7.0866,Long
2025-03-11,13714700,78530.30,23.97279466,174.64214450,7.2850,Long
2025-03-12,13714300,82880.40,24.43171825,165.47096780,6.7728,Long
2025-03-13,13196000,83610.00,24.46231010,157.82801100,6.4519,Long
2025-03-14,13206100,81053.10,24.49616977,162.93146098,6.6513,Long
2025-03-15,12885600,83940.10,24.49527392,153.50946687,6.2669,Long
2025-03-16,12915600,84307.00,24.49832374,153.19724341,6.2534,Long
2025-03-17,12945600,82531.50,24.51804081,156.85647298,6.3976,Long
2025-03-18,12945600,83967.30,24.51811275,154.17430357,6.2882,Long
2025-03-19,12908900,82658.60,24.53677887,156.17128768,6.3648,Long
2025-03-20,12235100,86840.00,24.53785180,140.89244588,5.7418,Long
2025-03-21,12348800,84148.30,24.55308034,146.75043940,5.9769,Long
2025-03-22,12398800,84010.40,24.57024984,147.58648929,6.0067,Long
2025-03-23,12298300,83799.10,24.56377414,146.75933274,5.9746,Long
2025-03-24,12238000,86055.30,24.57004334,142.21088068,5.7880,Long
2025-03-25,11820600,87472.00,24.56111313,135.13581489,5.5020,Long
2025-03-26,11790700,87385.60,24.55564504,134.92726490,5.4948,Long
2025-03-27,11830600,86899.20,24.55029833,136.14164457,5.5454,Long
2025-03-28,11720700,87170.40,24.54641475,134.45733873,5.4777,Long
2025-03-29,11901000,84340.00,24.58018990,141.10742234,5.7407,Long
2025-03-30,11961000,82588.80,24.60421331,144.82593281,5.8862,Long
2025-03-31,11961000,82332.90,24.58832657,145.27606825,5.9083,Long
2025-04-01,11931000,82508.10,24.58486358,144.60398434,5.8818,Long
2025-04-02,11721000,85125.30,24.59130513,137.69114470,5.5992,Long
2025-04-03,11620900,82480.00,24.66122896,140.89354995,5.7132,Long
2025-04-04,11680900,83130.00,24.70381873,140.51365331,5.6879,Long
2025-04-05,11610900,83809.90,24.77147027,138.53852588,5.5927,Long
2025-04-06,11570900,83442.50,24.79702094,138.66914342,5.5922,Long
2025-04-07,12142900,78324.50,25.34247954,155.03322715,6.1175,Long
2025-04-08,12273000,79089.10,25.90559525,155.17941158,5.9902,Long
2025-04-09,12463000,76229.60,26.14252405,163.49292138,6.2539,Long
2025-04-10,12273000,82545.90,26.50707078,148.68091571,5.6091,Long
2025-04-11,12453000,79504.10,26.62873162,156.63343148,5.8821,Long
2025-04-12,12373000,83356.20,26.63197459,148.43526936,5.5736,Long
2025-04-13,12343000,85200.00,26.63756851,144.87089202,5.4386,Long
2025-04-14,12353000,83689.70,26.63661064,147.60478291,5.5414,Long
2025-04-15,12323000,84527.00,26.63936847,145.78773646,5.4726,Long
2025-04-16,12313000,83600.10,26.63397698,147.28451282,5.5299,Long
2025-04-17,12323000,84000.00,26.63756750,146.70238095,5.5073,Long
2025-04-18,12353000,84902.20,26.64123374,145.49681869,5.4613,Long
2025-04-19,12353000,84399.10,26.64472255,146.36412000,5.4932,Long
2025-04-20,12453000,85045.70,26.62822799,146.42715622,5.4989,Long
2025-04-21,12473000,85147.50,26.63138202,146.48697848,5.5005,Long
2025-04-22,12753000,87470.00,26.46016860,145.79855951,5.5101,Long
2025-04-23,11973000,93445.80,26.45174903,128.12774892,4.8438,Long
2025-04-24,11707000,93661.50,26.40540608,124.99265974,4.7336,Long
2025-04-25,11670000,93986.40,26.39212649,124.16690074,4.7047,Long
2025-04-26,11430000,94640.50,26.38818338,120.77281925,4.5768,Long
2025-04-27,11440000,94592.30,26.37803314,120.94007652,4.5849,Long
2025-04-28,11490000,93722.80,26.34726217,122.59556906,4.6531,Long
2025-04-29,11400000,94970.10,26.30463959,120.03778031,4.5634,Long
2025-04-30,11400000,94223.20,26.30365357,120.98931049,4.5997,Long
2025-05-01,11610000,94135.80,26.14520555,123.33246225,4.7172,Long
2025-05-02,12526800,96488.40,25.26391260,129.82700511,5.1388,Long
2025-05-03,12666800,96871.30,25.12099494,130.75905867,5.2052,Long
2025-05-04,12726800,95831.50,25.06043076,132.80393190,5.2993,Long
2025-05-05,12856800,94237.00,24.94633019,136.43048909,5.4690,Long
2025-05-06,12896800,94708.70,24.89929640,136.17333994,5.4690,Long
2025-05-07,12836800,96810.30,24.90373927,132.59746122,5.3244,Long
2025-05-08,12896800,97022.50,24.72958967,132.92586771,5.3752,Long
2025-05-09,12696800,103240.00,24.73355996,122.98333979,4.9723,Long
2025-05-10,12666800,102928.20,24.73800207,123.06442744,4.9747,Long
2025-05-11,12666800,104784.10,24.74297808,120.88475255,4.8856,Long
2025-05-12,12676800,104117.70,24.73310742,121.75451436,4.9227,Long
2025-05-13,12736800,102755.50,24.66434492,123.95248916,5.0256,Long
2025-05-14,12756800,104119.90,24.59218087,122.52028671,4.9821,Long
2025-05-15,12816800,103462.10,24.51675058,123.87917895,5.0528,Long
2025-05-16,12876800,103731.90,24.32447225,124.13539133,5.1033,Long
2025-05-17,12836800,103439.50,24.32849018,124.09959445,5.1010,Long
2025-05-18,12876800,103100.00,24.28347272,124.89621726,5.1433,Long
2025-05-19,12896800,106466.60,24.23598828,121.13470328,4.9981,Long
2025-05-20,12896800,105578.00,24.18300522,122.15423668,5.0512,Long
2025-05-21,12906800,106830.00,24.13543277,120.81625012,5.0058,Long
2025-05-22,12906800,109673.20,24.02886362,117.68417444,4.8976,Long
2025-05-23,12846800,111667.40,24.03277983,115.04521463,4.7870,Long
2025-05-24,12936800,107282.90,23.88465159,120.58585292,5.0487,Long
2025-05-25,12946800,107751.70,23.85994674,120.15402077,5.0358,Long
2025-05-26,12936800,108966.90,23.84987918,118.72229090,4.9779,Long
2025-05-27,12946800,109435.30,23.80725021,118.30551933,4.9693,Long
2025-05-28,12956800,108912.50,23.75513437,118.96522438,5.0080,Long
2025-05-29,12996800,107740.80,23.70686719,120.63025335,5.0884,Long
2025-05-30,13076800,105510.10,23.62080433,123.93884567,5.2470,Long
2025-05-31,13116800,103973.60,23.58306307,126.15510091,5.3494,Long
2025-06-01,13156800,104607.10,23.55023024,125.77348956,5.3406,Long
2025-06-02,13156800,105640.10,23.55326250,124.54361554,5.2877,Long
2025-06-03,13136800,105833.60,23.55605852,124.12693133,5.2694,Long
2025-06-04,13136800,105369.90,23.53789468,124.67317517,5.2967,Long
2025-06-05,13146800,104690.60,23.53004096,125.57765454,5.3369,Long
2025-06-06,13276800,101516.20,23.44664476,130.78503726,5.5780,Long
2025-06-07,13266800,104330.10,23.44617134,127.16176827,5.4236,Long
2025-06-08,13256800,105570.00,23.44761332,125.57355309,5.3555,Long
2025-06-09,13246800,105739.30,23.44841248,125.27792410,5.3427,Long
2025-06-10,13176800,110248.20,23.44951777,119.51941165,5.0969,Long
2025-06-11,13196800,110218.70,23.42737111,119.73285840,5.1108,Long
2025-06-12,13226800,108642.90,23.39503301,121.74564560,5.2039,Long
2025-06-13,13356800,105658.60,23.26380488,126.41469790,5.4340,Long
2025-06-14,13436800,106071.50,23.18105777,126.67681705,5.4647,Long
2025-06-15,13426800,105399.50,23.18245304,127.38959862,5.4951,Long
2025-06-16,13406800,105565.70,23.18134261,126.99958415,5.4785,Long
2025-06-17,13296800,106799.70,23.12744643,124.50222238,5.3833,Long
2025-06-18,12356800,104515.00,22.96022889,118.22991915,5.1493,Long
2025-06-19,12386800,104868.60,22.92398839,118.11733922,5.1526,Long
2025-06-20,12346800,104616.40,22.91523452,118.01973687,5.1503,Long
2025-06-21,12196800,103225.50,22.89910317,118.15685078,5.1599,Long
2025-06-22,12206800,102097.80,22.89461189,119.55987298,5.2222,Long
2025-06-23,12776800,100952.10,23.04874539,126.56299374,5.4911,Long
2025-06-24,12716800,105366.80,23.06960952,120.69076787,5.2316,Long
2025-06-25,12566800,106032.40,23.07161060,118.51849057,5.1370,Long
2025-06-26,12756800,107320.00,22.98871421,118.86693999,5.1707,Long
2025-06-27,12836800,106960.00,22.95064078,120.01495886,5.2293,Long
2025-06-28,12786800,107045.80,22.93855662,119.45167396,5.2075,Long
2025-06-29,12786800,107303.90,22.93802301,119.16435470,5.1951,Long
2025-06-30,12849200,108310.00,22.91171149,118.63355184,5.1779,Long
2025-07-01,13026800,107099.40,22.82786636,121.63280093,5.3283,Long
2025-07-02,13326800,105680.90,22.74452005,126.10414938,5.5444,Long
2025-07-03,13096800,108840.00,22.72894771,120.33076075,5.2942,Long
2025-07-04,13126800,109605.20,22.71879941,119.76439074,5.2716,Long
2025-07-05,13246800,107978.50,22.67577478,122.67997796,5.4102,Long
2025-07-06,13246800,108184.80,22.67891723,122.44603678,5.3991,Long
2025-07-07,13206800,109207.60,22.67857599,120.93297536,5.3325,Long
2025-07-08,13206800,108216.50,22.68159925,122.04053910,5.3806,Long
2025-07-09,13166800,108912.60,22.68204815,120.89326671,5.3299,Long
2025-07-10,13056800,111301.80,22.68506722,117.30987280,5.1712,Long
2025-07-11,12786800,115982.90,22.68776550,110.24728645,4.8593,Long
2025-07-12,12726800,117563.40,22.69172719,108.25477997,4.7707,Long
2025-07-13,12726800,117493.10,22.69593902,108.31955238,4.7726,Long
2025-07-14,12726800,119196.20,22.70013130,106.77186018,4.7036,Long
2025-07-15,12606800,119930.00,22.70803951,105.11798549,4.6291,Long
2025-07-16,12696800,117807.10,22.64893130,107.77618666,4.7586,Long
2025-07-17,12676800,118790.00,22.65688233,106.71605354,4.7101,Long
2025-07-18,12636800,119349.20,22.66160948,105.88089405,4.6723,Long
2025-07-19,12636800,118021.70,22.66619678,107.07183509,4.7239,Long
2025-07-20,12616800,117940.00,22.67058336,106.97642869,4.7187,Long
2025-07-21,12596800,117358.60,22.67501298,107.33597708,4.7337,Long
2025-07-22,12556800,117474.40,22.67945522,106.88967128,4.7131,Long
2025-07-23,12556800,120159.50,22.68406686,104.50110062,4.6068,Long
2025-07-24,12556800,118852.30,22.69811773,105.65045859,4.6546,Long
2025-07-25,12466800,118480.00,22.70370037,105.22282242,4.6346,Long
2025-07-26,12466800,117650.60,22.71175764,105.96461047,4.6656,Long
2025-07-27,12436800,117987.40,22.71655008,105.40786559,4.6401,Long
2025-07-28,12406800,119540.00,22.72192961,103.78785344,4.5677,Long
2025-07-29,12406000,118168.00,22.72691320,104.98612145,4.6195,Long
2025-07-30,12376000,117936.00,22.73473194,104.93827160,4.6158,Long
2025-07-31,12316000,117811.20,22.73964181,104.54014559,4.5973,Long
2025-08-01,12256000,115732.20,22.74474400,105.89965455,4.6560,Long
2025-08-02,12286000,113171.50,22.73814943,108.56090093,4.7744,Long
2025-08-03,12326000,112478.40,22.72403262,109.58548486,4.8224,Long
2025-08-04,12326000,114182.50,22.71623422,107.94999234,4.7521,Long
2025-08-05,12326000,115000.60,22.71653859,107.18204948,4.7182,Long
2025-08-06,12346000,114092.60,22.71504386,108.21034844,4.7638,Long
2025-08-07,12326000,115010.00,22.72031981,107.17328928,4.7171,Long
2025-08-08,12286000,117525.70,22.72548566,104.53883704,4.6001,Long
2025-08-09,12256000,116677.00,22.73077753,105.04212484,4.6211,Long
2025-08-10,12256000,116500.00,22.73623756,105.20171674,4.6271,Long
2025-08-11,12196000,119356.30,22.74146319,102.18145167,4.4932,Long
2025-08-12,12126000,118788.20,22.74678804,102.08084641,4.4877,Long
2025-08-13,12126000,120104.10,22.75370594,100.96241510,4.4372,Long
2025-08-14,12076000,123400.00,22.73631142,97.86061588,4.3042,Long
2025-08-15,12126000,118409.80,22.70626854,102.40706428,4.5101,Long
2025-08-16,12126000,117410.00,22.71348035,103.27910740,4.5470,Long
2025-08-17,12126000,117383.00,22.71840789,103.30286328,4.5471,Long
2025-08-18,12146000,117459.00,22.70228940,103.40629496,4.5549,Long
2025-08-19,12206000,116216.30,22.67536892,105.02829637,4.6318,Long
2025-08-20,12226000,112829.00,22.66817479,108.35866665,4.7802,Long
2025-08-21,12246000,114232.00,22.67055237,107.20288536,4.7287,Long
2025-08-22,12246000,112450.00,22.67242225,108.90173410,4.8033,Long
2025-08-23,12226000,116882.00,22.67797284,104.60122175,4.6125,Long
2025-08-24,12226000,115389.00,22.68357800,105.95464039,4.6710,Long
2025-08-25,12266000,113477.00,22.68803830,108.09238877,4.7643,Long
